"CATCH_REPORT_TYPE_CODE","YEAR","EL_REPORT_ID","TRIP_TARGET_DATE","LANDING_DATE","PORT_CODE","PROCESSING_SECTOR","CATCHER_VESSEL_ID","MANAGEMENT_PROGRAM_CODE","AGENCY_GEAR_CODE","ADFG_STAT_AREA_CODE","REPORTING_AREA_CODE","ESTIMATED_COUNT","RATE_PRECEDENCE","RATE","RETAINED_GF_WEIGHT","TOTAL_GF_BASIS_WEIGHT","MANUAL_CALC_EXAMPLE"
"ELLR",2018,4001654,"3/17/2018","3/17/2018","KOD","S",2010,"OA","PTR","545732","620",0.7096715638327228311,40,0.0088638138,78.9305154884,80.0639070095,0.7096715638327228311
"OBS",2018,,"7/28/2018",,,"CP",2134,"CDQ","NPT","795230","542",0,50,0,23.7766023,24.25616,0
"ELLR",2018,3999757,"3/10/2018","3/11/2018","SPT","S",1846,"OA","PTR","605507","610",0,50,0,54.9114387199,54.9114387199,0
"OBS",2018,,"3/31/2018",,,"CP",3423,"A80","NPT","715202","541",0,50,0,42.20574,42.22186,0
"ELLR",2018,3999709,"3/10/2018","3/11/2018","SPT","S",33305,"OA","PTR","605503","610",6.0261653446509937168,40,0.0813992785,74.0321714848,74.0321714848,6.0261653446509937168
"ELLR",2018,4618430,"10/6/2018","10/8/2018","KOD","S",1868,"OA","NPT","555600","620",0.1477030530054605166,40,0.0164275554,8.0443218272,8.991176679,0.1477030530054605166
"OBS",2018,,"7/21/2018",,,"CP",2123,"OA","PTR","415900","640",0,50,0,12.1689909,14.381,0
"OBS",2018,,"6/2/2018",,,"CP",367,"OA","NPT","505730","630",0,50,0,4.88806,8.27744,0
"OBS",2018,,"11/3/2018",,,"CP",2134,"A80","NPT","715130","541",0,50,0,12.2121394,12.52072,0
"OBS",2018,,"8/4/2018",,,"CP",4093,"A80","NPT","845130","543",0,50,0,33.512,33.512,0
"ELLR",2018,4030480,"5/17/2018","5/18/2018","KOD","S",5,"RPP","NPT","495730","630",0,50,0,1.1875048246,1.2063770696,0
"OBS",2018,,"3/17/2018",,,"CP",3819,"A80","NPT","725201","541",0,50,0,29.79603,29.88836,0
"ELLR",2018,4039368,"5/22/2018","5/25/2018","KOD","S",405,"RPP","NPT","525630","630",0,50,0,0.7969255068,0.8076215814,0
"ELLR",2018,4000881,"3/13/2018","3/15/2018","ADA","S",4628,"SMPC","NPT","765138","541",0,25,0,61.200376589,63.3656281462,0
"OBS",2018,,"7/21/2018",,,"CP",3423,"A80","NPT","845130","543",0,50,0,9.91993,10.08163,0
"OBS",2018,,"7/28/2018",,,"CP",2134,"A80","NPT","795230","542",0,50,0,36.2146356,36.68701,0
"OBS",2018,,"3/17/2018",,,"CP",34017,"A80","NPT","845130","543",0,50,0,10.08179,12.74661,0
"OBS",2018,,"10/27/2018",,,"CP",34017,"A80","NPT","715130","541",0,50,0,35.4358521,35.79379,0
"OBS",2018,,"7/14/2018",,,"CP",3694,"OA","NPT","695200","610",0,50,0,24.8556246,25.17614,0
"OBS",2018,,"8/11/2018",,,"CP",3835,"A80","NPT","735230","541",0,50,0,42.65098,44.46599,0
"OBS",2018,,"8/4/2018",,,"CP",2800,"RPP","NPT","575502","620",0,50,0,8.55121,8.70298,0
"OBS",2018,,"3/24/2018",,,"CP",4093,"A80","NPT","795230","542",0,50,0,22.9940562,22.99928,0
"ELLR",2018,4606714,"9/4/2018","9/5/2018","KOD","S",7079,"OA","PTR","525703","630",2.00317023551772203076,40,0.0489042554,40.5343749603,40.9610619594,2.00317023551772203076
"OBS",2018,,"9/1/2018",,,"M",3373,"OA","NPT","715202","541",0,50,0,4.5034638,4.70617,0
"OBS",2018,,"7/7/2018",,,"CP",2733,"A80","NPT","725201","541",0,50,0,19.7112509,20.41241,0
"ELLR",2018,4605559,"9/3/2018","9/4/2018","KCO","S",1889,"OA","PTR","605431","610",1.12477273403741656524,40,0.1082590428,10.3881724578,10.3896423333,1.12477273403741656524
"OBS",2018,,"10/27/2018",,,"CP",2134,"A80","NPT","725201","541",0,50,0,6.0695926,6.14005,0
"OBS",2018,,"2/17/2018",,,"CP",2733,"CDQ","NPT","805201","542",0,50,0,2.9236693,3.03242,0
"OBS",2018,,"7/21/2018",,,"CP",3819,"RPP","NPT","555500","620",0,50,0,10.38793,10.59315,0
"OBS",2018,,"7/14/2018",,,"CP",661,"OA","NPT","825201","542",0,50,0,38.87532,39.268,0
"ELLR",2018,4007348,"3/31/2018","4/2/2018","KOD","S",1043,"OA","PTR","465901","640",2.45658047232898587864,40,0.0203850331,120.2473372869,120.5090254344,2.45658047232898587864
"ELLR",2018,4120718,"5/26/2018","5/30/2018","WHT","S",779,"SMS","NPT","476035","649",0.00072431286295689632,20,0.0456239008,0.0158757329,0.0158757329,0.00072431286295689632
"ELLR",2018,4009467,"4/17/2018","4/19/2018","KOD","S",1191,"OA","NPT","535802","630",0,50,0,33.6109261642,36.7380667226,0
"OBS",2018,,"9/15/2018",,,"M",3373,"OA","NPT","715130","541",4.24732797615536,50,0.4247463895,8.5712172,9.99968,4.24732797615536
"ELLR",2018,4614820,"9/17/2018","9/21/2018","KOD","S",2781,"RPP","NPT","545602","620",0,50,0,17.2873340048,18.8152205467,0
"OBS",2018,,"8/25/2018",,,"CP",4093,"A80","NPT","795230","542",0,50,0,20.6633975,20.81464,0
"OBS",2018,,"8/25/2018",,,"CP",3423,"A80","NPT","715202","541",0,50,0,39.0812096,39.83559,0
"OBS",2018,,"7/28/2018",,,"CP",4093,"A80","NPT","835200","543",0,50,0,24.18425,24.1927,0
"OBS",2018,,"3/31/2018",,,"CP",3423,"A80","NPT","725201","541",0,50,0,49.64444,49.64444,0
"OBS",2018,,"4/7/2018",,,"CP",4092,"A80","NPT","795230","542",0,50,0,18.1325398,18.4289,0
"OBS",2018,,"3/3/2018",,,"CP",3423,"A80","NPT","795230","542",0,50,0,55.86051,55.86051,0
"OBS",2018,,"7/7/2018",,,"CP",3423,"A80","NPT","785102","542",0,50,0,31.31726,31.34653,0
"OBS",2018,,"8/18/2018",,,"CP",34249,"A80","NPT","845130","543",2.969075714936715,50,0.1557249741,17.7245991,19.06615,2.969075714936715
"ELLR",2018,3994908,"2/14/2018","2/15/2018","KOD","S",6222,"OA","PTR","525807","630",25.42254705041634298965,40,0.2152939161,117.5353085067,118.0829793565,25.42254705041634298965
"ELLR",2018,4026454,"5/14/2018","5/15/2018","KOD","S",5,"RPP","NPT","495832","630",0,50,0,96.7630459225,98.3008383379,0
"OBS",2018,,"8/4/2018",,,"CP",2123,"OA","PTR","415900","640",0,50,0,23.826,23.826,0
"OBS",2018,,"7/28/2018",,,"CP",4635,"A80","NPT","725201","541",0,50,0,2.6451909,2.70899,0
"OBS",2018,,"3/17/2018",,,"CP",3423,"A80","NPT","795230","542",0,50,0,42.70039,42.73274,0
"OBS",2018,,"7/14/2018",,,"CP",2134,"A80","NPT","875232","543",0,50,0,42.651378,43.08699,0
"OBS",2018,,"6/9/2018",,,"CP",367,"OA","NPT","505730","630",0,50,0,8.646111,14.04701,0
"OBS",2018,,"8/25/2018",,,"CP",4093,"A80","NPT","825201","542",0,50,0,30.27259,31.40599,0
"OBS",2018,,"7/21/2018",,,"CP",3369,"OA","NPT","415900","640",0,50,0,5.7331593,5.84324,0
"ELLR",2018,4621317,"10/29/2018","10/30/2018","KOD","S",1193,"OA","NPT","525630","630",0,40,0,93.6036639818,123.8720221299,0
"OBS",2018,,"12/15/2018",,,"CP",367,"OA","NPT","525702","630",0,50,0,8.3489041094,9.5523972601,0
"ELPR",2018,4618282,"11/3/2018",,,"CP",367,"OA","NPT","525702","630",0,25,0,13.5843618357,13.5843618357,0
"ELLR",2018,4620852,"10/22/2018","10/23/2018","SPT","S",4579,"OA","NPT","595532","610",0,40,0,9.4579779333,10.7555277613,0
"OBS",2018,,"7/7/2018",,,"CP",1879,"RPP","NPT","565501","620",0,50,0,6.0766,6.0766,0
"OBS",2018,,"7/7/2018",,,"CP",2800,"RPP","NPT","555600","620",0,50,0,14.05114,14.05114,0
"ELLR",2018,4618134,"10/5/2018","10/7/2018","KOD","S",34939,"OA","NPT","555600","620",0.72307171254709278876,40,0.0164275554,39.3805100269,44.0157829294,0.72307171254709278876
"ELLR",2018,4600545,"8/31/2018","8/31/2018","SPT","S",4226,"OA","PTR","605431","610",5.0080056539569710591,50,0.1023135969,48.947606239,48.947606239,5.0080056539569710591
"OBS",2018,,"11/3/2018",,,"CP",3835,"A80","NPT","725201","541",0,50,0,21.2247339,21.44792,0
"OBS",2018,,"8/11/2018",,,"CP",34017,"A80","NPT","795230","542",0,50,0,20.3245218,20.54626,0
"ELLR",2018,4004029,"3/22/2018","3/24/2018","KOD","S",1868,"OA","PTR","545732","620",1.1683618553465653525,40,0.0080175478,143.662682611,145.7255864875,1.1683618553465653525
"OBS",2018,,"6/16/2018",,,"CP",34249,"A80","NPT","705232","541",0,50,0,11.3745654,11.74309,0
"OBS",2018,,"7/14/2018",,,"CP",3694,"OA","NPT","655330","610",0,50,0,53.2831942,62.03365,0
"OBS",2018,,"8/18/2018",,,"CP",2123,"OA","PTR","415900","640",0,50,0,17.56788,17.64714,0
"ELLR",2018,3996302,"2/21/2018","2/22/2018","KOD","S",7079,"OA","PTR","545732","620",12.6973952450370925082,40,0.131268374,95.3977328888,96.7285177543,12.6973952450370925082
"OBS",2018,,"7/14/2018",,,"CP",2800,"RPP","NPT","585432","620",0,50,0,14.23824,14.23824,0
"OBS",2018,,"6/16/2018",,,"CP",4093,"RPP","NPT","565501","620",0,50,0,20.78301,21.10931,0
"ELPR",2018,4618277,"10/27/2018",,,"CP",367,"OA","NPT","515730","630",0,25,0,6.9774594321,6.9774594321,0
"OBS",2018,,"3/3/2018",,,"CP",2134,"A80","NPT","715202","541",0,50,0,31.1964793,31.546,0
"OBS",2018,,"6/23/2018",,,"CP",4093,"RPP","NPT","555500","620",0,50,0,14.5108605,14.58905,0
"ELLR",2018,4104877,"6/4/2018","6/6/2018","KOD","S",5,"OA","NPT","555630","620",0,25,0,82.4538136622,86.1480061979,0
"OBS",2018,,"4/21/2018",,,"CP",4093,"A80","NPT","725201","541",5.172230041595723,50,0.1669559443,30.97961,30.97961,5.172230041595723
"OBS",2018,,"10/27/2018",,,"CP",34017,"A80","NPT","725201","541",0,50,0,24.135813,24.92947,0
"ELLR",2018,4596067,"8/25/2018","8/26/2018","KOD","S",993,"OA","PTR","555600","620",5.96140431842767524224,40,0.0449242982,127.9516036913,132.6988858432,5.96140431842767524224
"OBS",2018,,"7/28/2018",,,"CP",3423,"A80","NPT","875232","543",0,50,0,35.084,35.084,0
"ELLR",2018,4617744,"10/4/2018","10/5/2018","SPT","S",4521,"OA","PTR","605431","610",13.77556720833851047785,40,0.2045957941,67.3122005232,67.3306470885,13.77556720833851047785
"OBS",2018,,"7/7/2018",,,"CP",2123,"OA","PTR","415900","640",0,50,0,5.3311401,5.38499,0
"OBS",2018,,"4/28/2018",,,"CP",4093,"A80","NPT","725201","541",0,50,0,33.52399,33.52399,0
"OBS",2018,,"8/25/2018",,,"CP",4093,"CDQ","NPT","825201","542",0,50,0,28.2802,28.64799,0
"OBS",2018,,"6/30/2018",,,"CP",2134,"A80","NPT","845202","543",0,50,0,53.64012,54.243,0
"OBS",2018,,"4/7/2018",,,"CP",4635,"A80","NPT","725201","541",0,50,0,5.9396535,6.02012,0
"ELLR",2018,4620752,"10/22/2018","10/24/2018","KOD","S",1191,"OA","NPT","525702","630",0.13751573841457305057,40,0.0029167877,42.7544596728,47.1462967341,0.13751573841457305057
"ELLR",2018,4455703,"10/3/2018","10/4/2018","KCO","S",3734,"OA","PTR","605431","610",35.63129079974677143228,40,0.6335627908,56.2395571791,56.2395571791,35.63129079974677143228
"OBS",2018,,"7/14/2018",,,"CP",34249,"A80","NPT","795230","542",0,50,0,29.8870218,30.57799,0
"OBS",2018,,"7/7/2018",,,"CP",3835,"A80","NPT","885230","543",0,50,0,35.983,35.983,0
"OBS",2018,,"7/28/2018",,,"CP",3423,"A80","NPT","875232","543",0,50,0,35.04614,35.09102,0
"OBS",2018,,"3/24/2018",,,"CP",4092,"A80","NPT","725201","541",3.727658548649625,50,0.1299915975,28.1763409,28.67615,3.727658548649625
"ELLR",2018,4594489,"8/25/2018","8/26/2018","AKU","S",5000,"OA","PTR","655330","610",4.41713512109883177378,40,0.0714844782,61.7915277879,61.7915277879,4.41713512109883177378
"ELLR",2018,4618434,"10/7/2018","10/8/2018","KOD","S",249,"OA","PTR","515802","630",22.42228696918503970222,40,0.1541178646,142.6625114352,145.4879161957,22.42228696918503970222
"OBS",2018,,"8/25/2018",,,"CP",3835,"CDQ","NPT","715202","541",0,50,0,21.033822,21.07908,0
"OBS",2018,,"2/24/2018",,,"M",3373,"OA","NPT","785131","542",0,50,0,30.2993046,31.473,0
"OBS",2018,,"6/23/2018",,,"CP",1879,"RPP","NPT","585432","620",0,50,0,3.97575,6.52331,0
"ELLR",2018,3999719,"3/10/2018","3/11/2018","SPT","S",4579,"OA","PTR","605507","610",0,50,0,56.9625834169,56.9625834169,0
"OBS",2018,,"7/28/2018",,,"CP",661,"CDQ","NPT","735230","541",0.117881308231942,50,0.0714025393,1.3170762,1.65094,0.117881308231942
"OBS",2018,,"3/24/2018",,,"CP",3423,"CDQ","NPT","725201","541",0,50,0,44.77617,44.77739,0
"OBS",2018,,"6/16/2018",,,"CP",2733,"A80","NPT","705232","541",0,50,0,29.3347422,30.59184,0
"ELLR",2018,4623054,"11/5/2018","11/9/2018","KOD","S",2781,"RPP","NPT","535632","630",0,50,0,3.9118453977,21.1183875919,0
"OBS",2018,,"6/23/2018",,,"CP",1879,"RPP","NPT","575502","620",0,50,0,22.773,22.773,0
"OBS",2018,,"8/11/2018",,,"CP",2800,"OA","NPT","555630","620",0,50,0,19.65331,25.18966,0
"OBS",2018,,"10/6/2018",,,"CP",3819,"A80","NPT","715202","541",0,50,0,18.1350103,22.98079,0
"ELLR",2018,4618166,"10/7/2018","10/8/2018","SPT","S",4614,"OA","PTR","605503","610",10.36606837414701860863,40,0.2045957941,50.6522063655,50.6660873443,10.36606837414701860863
"ELLR",2018,3995886,"2/19/2018","2/20/2018","SPT","S",4187,"OA","NPT","615400","610",0,50,0,31.8921721046,34.4559304358,0
"ELLR",2018,3999888,"3/10/2018","3/11/2018","KOD","S",1043,"OA","PTR","545732","620",1.3474660773609612525,40,0.0100682205,132.3242341381,133.833588305,1.3474660773609612525
"OBS",2018,,"11/10/2018",,,"CP",4093,"CDQ","NPT","715130","541",0,50,0,5.599585,5.61042,0
"OBS",2018,,"9/1/2018",,,"CP",34017,"A80","NPT","725130","541",0,50,0,22.1937111,22.42406,0
"OBS",2018,,"9/29/2018",,,"CP",3819,"A80","NPT","795102","542",0,50,0,68.8379618,72.7306,0
"OBS",2018,,"8/18/2018",,,"CP",2733,"A80","NPT","795230","542",0,50,0,20.6371948,26.16614,0
"OBS",2018,,"7/7/2018",,,"CP",3835,"A80","NPT","895230","543",0,50,0,46.81154,46.88638,0
"OBS",2018,,"10/20/2018",,,"CP",3835,"A80","NPT","715202","541",0,50,0,37.6444285,39.76518,0
"OBS",2018,,"6/23/2018",,,"CP",2800,"OA","NPT","585502","620",0,50,0,13.289868,24.57047,0
"ELLR",2018,4239725,"6/13/2018","6/15/2018","KOD","S",4037,"RPP","NPT","495800","630",0,50,0,0.575517999,0.5884629886,0
"OBS",2018,,"11/10/2018",,,"CP",2134,"A80","NPT","715202","541",0,50,0,0.3417777,0.34538,0
"OBS",2018,,"4/7/2018",,,"CP",4093,"A80","NPT","845130","543",0.658457667587188,50,0.0512790341,12.8360617,12.84068,0.658457667587188
"OBS",2018,,"7/7/2018",,,"CP",2733,"A80","NPT","715202","541",0,50,0,23.7899305,26.16259,0
"OBS",2018,,"3/24/2018",,,"CP",367,"OA","NPT","525702","630",0,50,0,11.71434,11.80424,0
"OBS",2018,,"7/21/2018",,,"CP",661,"CDQ","NPT","725201","541",6.83295705642615,50,0.297451731,22.5800712,22.97165,6.83295705642615
"ELLR",2018,4603377,"9/3/2018","9/4/2018","AKU","S",4521,"OA","PTR","645331","610",1.20565878102318264618,40,0.0948311614,12.7137405387,12.7137405387,1.20565878102318264618
"ELLR",2018,4614719,"9/18/2018","9/20/2018","KOD","S",1674,"RPP","NPT","485730","630",0,50,0,6.40117926,6.9669273181,0
"ELLR",2018,4597049,"8/27/2018","8/28/2018","KOD","S",1235,"OA","PTR","525702","630",0.35210832979793460744,40,0.0403066212,8.6447448244,8.7357441362,0.35210832979793460744
"ELLR",2018,4007819,"4/4/2018","4/6/2018","KOD","S",7079,"OA","NPT","525702","630",0,40,0,30.2829487738,33.1004562972,0
"OBS",2018,,"4/7/2018",,,"CP",2134,"A80","NPT","725201","541",0,50,0,23.883059,24.64601,0
"OBS",2018,,"11/3/2018",,,"M",3373,"CDQ","NPT","725201","541",0,50,0,22.911444,23.3483,0
"OBS",2018,,"8/25/2018",,,"CP",34017,"A80","NPT","725201","541",0,50,0,9.9716095,10.07555,0
"OBS",2018,,"8/4/2018",,,"CP",3423,"A80","NPT","825201","542",0,50,0,36.94842,37.05511,0
"OBS",2018,,"9/15/2018",,,"CP",4093,"A80","NPT","715202","541",0,50,0,34.02529,34.0696,0
"OBS",2018,,"7/14/2018",,,"CP",3819,"OA","NPT","695200","610",2.768607830451436,50,0.0699298438,39.54515,39.59122,2.768607830451436
"OBS",2018,,"7/14/2018",,,"CP",2733,"A80","NPT","725201","541",0,50,0,23.9423434,26.9107,0
"OBS",2018,,"10/20/2018",,,"CP",4093,"A80","NPT","715130","541",0,50,0,27.72074,28.20734,0
"ELLR",2018,4597572,"8/26/2018","8/28/2018","KOD","S",4037,"OA","NPT","555600","620",0.19199549713548106353,25,0.0196882689,7.7411740121,9.7517713777,0.19199549713548106353
"OBS",2018,,"7/14/2018",,,"CP",2134,"A80","NPT","845202","543",0,50,0,7.5965868,7.69188,0
"OBS",2018,,"3/24/2018",,,"CP",3423,"A80","NPT","715202","541",0,50,0,18.74766,18.74766,0
"OBS",2018,,"10/20/2018",,,"CP",4093,"A80","NPT","715202","541",0,50,0,16.90278,16.9551,0
"ELLR",2018,4000438,"3/10/2018","3/14/2018","ADA","S",4521,"SMPC","NPT","765141","541",0,40,0,32.8505016985,33.6123855958,0
"ELLR",2018,4000148,"3/11/2018","3/12/2018","KOD","S",2579,"OA","PTR","545732","620",0.67790983395818739096,40,0.0088638138,75.3979381109,76.4806040892,0.67790983395818739096
"ELLR",2018,4622668,"11/4/2018","11/6/2018","KOD","S",3402,"RPP","NPT","505700","630",0,50,0,23.362910046,29.0765486396,0
"OBS",2018,,"9/8/2018",,,"M",3373,"OA","NPT","715202","541",0.818493100931352,50,0.1588085862,4.906261,5.15396,0.818493100931352
"OBS",2018,,"4/7/2018",,,"CP",367,"OA","NPT","505730","630",0,50,0,6.4467692308,13.8726606335,0
"ELLR",2018,4623787,"11/14/2018","11/16/2018","KOD","S",1571,"OA","NPT","515700","630",0,40,0,26.6364565582,36.7578856676,0
"OBS",2018,,"6/23/2018",,,"CP",661,"CDQ","NPT","835200","543",0,50,0,30.5810109,30.907,0
"OBS",2018,,"3/17/2018",,,"CP",34249,"A80","NPT","715202","541",0,50,0,9.15977,9.17238,0
"OBS",2018,,"8/4/2018",,,"CP",2733,"A80","NPT","835200","543",0,50,0,18.3631118,19.99367,0
"OBS",2018,,"8/25/2018",,,"CP",2733,"CDQ","NPT","715202","541",0,50,0,19.7316805,21.28091,0
"OBS",2018,,"11/3/2018",,,"CP",34249,"A80","NPT","725201","541",0,50,0,20.1169089,21.32972,0
"OBS",2018,,"6/23/2018",,,"CP",2123,"OA","NPT","555500","620",0,50,0,6.9688368,7.72721,0
"OBS",2018,,"9/1/2018",,,"CP",2800,"OA","NPT","695239","610",0,50,0,30.10983,30.12304,0
"OBS",2018,,"7/14/2018",,,"CP",1879,"RPP","NPT","555630","620",0,50,0,11.3326,11.71215,0
"OBS",2018,,"9/1/2018",,,"CP",2733,"CDQ","NPT","715202","541",0,50,0,14.4411955,14.72145,0
"OBS",2018,,"3/24/2018",,,"CP",2134,"A80","NPT","845202","543",0,50,0,22.82759,22.82759,0
"OBS",2018,,"8/11/2018",,,"CP",3423,"A80","NPT","785131","542",0,50,0,32.29984,32.7142,0
"ELPR",2018,4239914,"10/13/2018",,,"CP",367,"OA","NPT","525702","630",0,25,0,26.6841791239,27.7977133823,0
"ELLR",2018,3994159,"2/11/2018","2/12/2018","KOD","S",1191,"OA","PTR","555701","620",15.82154920614366144968,40,0.1191463177,131.550405555,132.7909205384,15.82154920614366144968
"OBS",2018,,"8/4/2018",,,"CP",2134,"A80","NPT","795230","542",0,50,0,38.9289897,40.85558,0
"ELLR",2018,3987549,"2/7/2018","2/7/2018","KCO","S",4208,"OA","NPT","625434","610",0,40,0,7.4888840846,8.3287007248,0
"OBS",2018,,"10/27/2018",,,"M",3373,"OA","NPT","725201","541",0,50,0,14.1808194,14.43617,0
"ELLR",2018,4618105,"10/6/2018","10/8/2018","KOD","S",523,"OA","PTR","555600","620",9.98790349358866284847,40,0.1095974171,90.3345080587,91.1326540157,9.98790349358866284847
"OBS",2018,,"6/23/2018",,,"CP",4093,"RPP","NPT","565501","620",0,50,0,26.67404,26.67404,0
"OBS",2018,,"8/4/2018",,,"CP",2134,"A80","NPT","795230","542",0,50,0,25.9314759,26.21547,0
"ELLR",2018,4601265,"8/31/2018","9/2/2018","AKU","S",5000,"OA","PTR","655330","610",6.87431857754568194455,40,0.0906931465,75.7975529887,75.7975529887,6.87431857754568194455
"ELLR",2018,4619961,"10/17/2018","10/18/2018","KOD","S",34939,"OA","NPT","515730","630",1.50458928560614342704,40,0.0098752686,138.1665408919,152.3593277864,1.50458928560614342704
"OBS",2018,,"6/16/2018",,,"CP",2733,"A80","NPT","705232","541",0,50,0,3.4149602,3.54415,0
"OBS",2018,,"3/24/2018",,,"CP",4635,"A80","NPT","725201","541",0,50,0,10.27027,10.54367,0
"OBS",2018,,"7/28/2018",,,"CP",4093,"A80","NPT","825201","542",0,50,0,44.05685,44.05685,0
"OBS",2018,,"6/23/2018",,,"CP",367,"OA","NPT","495730","630",0,50,0,1.8975551431,5.992159213,0
"ELLR",2018,4620071,"10/17/2018","10/20/2018","KOD","S",1191,"OA","PTR","525702","630",3.87042698841478827634,40,0.0406035401,94.3571919921,95.3224024034,3.87042698841478827634
"OBS",2018,,"9/1/2018",,,"CP",34249,"A80","NPT","845130","543",0,50,0,16.4448603,17.16628,0
"OBS",2018,,"8/18/2018",,,"CP",3819,"RPP","NPT","585432","620",0,50,0,15.4059525,16.90167,0
"OBS",2018,,"7/21/2018",,,"CP",3819,"RPP","NPT","585431","620",0,50,0,9.173195,9.80805,0
"ELLR",2018,3996324,"2/20/2018","2/22/2018","IFP","S",1846,"OA","NPT","615400","610",0,40,0,32.4684195542,36.1094852609,0
"OBS",2018,,"4/7/2018",,,"CP",2134,"A80","NPT","725201","541",0,50,0,42.10017,42.45701,0
"OBS",2018,,"10/27/2018",,,"M",3373,"OA","NPT","715202","541",0,50,0,20.0025342,21.14414,0
"ELLR",2018,4000034,"3/10/2018","3/12/2018","KOD","S",5,"OA","PTR","545732","620",1.88640495036495079861,50,0.0148931473,125.2341318027,126.6626128357,1.88640495036495079861
"ELLR",2018,4050430,"5/28/2018","5/29/2018","KOD","S",2861,"RPP","NPT","495800","630",0,50,0,33.0409570089,33.7719813598,0
"OBS",2018,,"7/28/2018",,,"CP",4635,"A80","NPT","745131","541",0,50,0,0.923868,0.93505,0
"OBS",2018,,"11/3/2018",,,"CP",4093,"A80","NPT","715130","541",2.168611295446878,50,0.0780850958,27.614116,27.77241,2.168611295446878
"ELLR",2018,4618045,"10/6/2018","10/7/2018","SPT","S",5000,"OA","PTR","605431","610",19.02121423440889397957,40,0.2045957941,92.9442517595,92.9697226577,19.02121423440889397957
"ELLR",2018,4621365,"10/24/2018","10/26/2018","KOD","S",4131,"OA","PTR","525630","630",4.9926179225095668989,40,0.2554977686,19.1294644182,19.5407496115,4.9926179225095668989
"ELLR",2018,4617520,"10/1/2018","10/3/2018","KOD","S",1674,"OA","PTR","555630","620",0,50,0,81.5016630144,82.2217668177,0
"OBS",2018,,"8/18/2018",,,"CP",2733,"CDQ","NPT","715202","541",0,50,0,27.1976657,27.62018,0
"OBS",2018,,"10/13/2018",,,"CP",3819,"A80","NPT","715202","541",0,50,0,12.4095071,15.34691,0
"OBS",2018,,"9/22/2018",,,"CP",3819,"A80","NPT","825201","542",0,50,0,22.91244,22.91244,0
"OBS",2018,,"8/4/2018",,,"CP",4635,"A80","NPT","715130","541",0,50,0,8.7286815,11.63007,0
"OBS",2018,,"9/1/2018",,,"M",3373,"CDQ","NPT","715202","541",0,50,0,26.1594039,27.36,0
"ELLR",2018,3996913,"2/23/2018","2/25/2018","KOD","S",1623,"OA","PTR","545732","620",17.3729775818902788928,40,0.131268374,130.5261939836,132.3470159072,17.3729775818902788928
"OBS",2018,,"8/18/2018",,,"CP",34017,"A80","NPT","795230","542",0,50,0,33.8844627,35.34672,0
"ELLR",2018,3995789,"2/19/2018","2/20/2018","SPT","S",4226,"OA","PTR","605507","610",5.0980883258039549472,40,0.076253856,66.8567937837,66.8567937837,5.0980883258039549472
"ELLR",2018,4618017,"10/4/2018","10/6/2018","KOD","S",5,"OA","PTR","555600","620",12.87642062066051210944,40,0.1095974171,116.4593874051,117.4883584064,12.87642062066051210944
"ELLR",2018,4600909,"8/30/2018","8/31/2018","KOD","S",5,"OA","PTR","555600","620",4.36055745748409468952,40,0.0449242982,93.592095062,97.0645648836,4.36055745748409468952
"OBS",2018,,"9/8/2018",,,"CP",4635,"A80","NPT","715130","541",0,50,0,4.1557329,4.57805,0
"OBS",2018,,"9/15/2018",,,"CP",4093,"A80","NPT","795230","542",0,50,0,26.828512,29.24095,0
"ELLR",2018,4004088,"3/22/2018","3/24/2018","KOD","S",405,"OA","PTR","545732","620",1.03989893439249094774,40,0.0080175478,127.8667819182,129.7028668033,1.03989893439249094774
